235000,QD,1988,11,05,4.0114
235000,QD,1988,11,12,5.3243
235000,QD,1988,11,19,4.7571
235000,QD,1988,11,26,6.8757
235000,QD,1988,12,03,8.8014
235000,QD,1988,12,10,13.5600
235000,QD,1988,12,17,12.0529
235000,QD,1988,12,24,18.4286
235000,QD,1988,12,31,8.5971
235000,QD,1989,01,07,8.8657
235000,QD,1989,01,14,7.1786
235000,QD,1989,01,21,5.8729
235000,QD,1989,01,28,5.4143
235000,QD,1989,02,04,5.3714
235000,QD,1989,02,11,5.8186
235000,QD,1989,02,18,8.7257
235000,QD,1989,02,25,7.2200
235000,QD,1989,03,04,6.9843
235000,QD,1989,03,11,6.7986
235000,QD,1989,03,18,6.4829
235000,QD,1989,03,25,6.1271
235000,QD,1989,04,01,5.7843
235000,QD,1989,04,08,5.7843
235000,QD,1989,04,15,5.3300
235000,QD,1989,04,22,5.5357
235000,QD,1989,04,29,5.7743
235000,QD,1989,05,06,5.3400
235000,QD,1989,05,13,5.2443
235000,QD,1989,05,20,4.5900
235000,QD,1989,05,27,4.5900
235000,QD,1989,06,03,5.0900
235000,QD,1989,06,10,4.7300
235000,QD,1989,06,17,4.1100
235000,QD,1989,06,24,4.7643
235000,QD,1989,07,01,4.4529
235000,QD,1989,07,08,5.2614
235000,QD,1989,07,15,4.9500
235000,QD,1989,07,22,4.9600
235000,QD,1989,07,29,4.5843
235000,QD,1989,08,05,4.5486
235000,QD,1989,08,12,4.7243
235000,QD,1989,08,19,4.5800
235000,QD,1989,08,26,4.5871
235000,QD,1989,09,02,4.9943
235000,QD,1989,09,09,4.9529
235000,QD,1989,09,16,5.4714
235000,QD,1989,09,23,5.0857
235000,QD,1989,09,30,5.2743
235000,QD,1989,10,07,4.7843
235000,QD,1989,10,14,4.6600
235000,QD,1989,10,21,4.4529
235000,QD,1989,10,28,5.1443
235000,QD,1989,11,04,6.6743
235000,QD,1989,11,11,4.7457
235000,QD,1989,11,18,4.6186
235000,QD,1989,11,25,4.9143
235000,QD,1989,12,02,7.1200
235000,QD,1989,12,09,4.7114
235000,QD,1989,12,16,9.9114
235000,QD,1989,12,23,7.2257
235000,QD,1989,12,30,4.8314
235000,QD,1990,01,06,4.7929
235000,QD,1990,01,13,4.4114
235000,QD,1990,01,20,4.9643
235000,QD,1990,01,27,5.1357
235000,QD,1990,02,03,4.4129
235000,QD,1990,02,10,4.4543
235000,QD,1990,02,17,5.6243
235000,QD,1990,02,24,6.2114
235000,QD,1990,03,03,9.3800
235000,QD,1990,03,10,8.2486
235000,QD,1990,03,17,4.7043
235000,QD,1990,03,24,4.2357
235000,QD,1990,03,31,4.1300
235000,QD,1990,04,07,4.2200
235000,QD,1990,04,14,4.2200
235000,QD,1990,04,21,5.6214
235000,QD,1990,04,28,5.8143
235000,QD,1990,05,05,4.0443
235000,QD,1990,05,12,3.8114
235000,QD,1990,05,19,3.6000
235000,QD,1990,05,26,3.8729
235000,QD,1990,06,02,3.8257
235000,QD,1990,06,09,3.9529
235000,QD,1990,06,16,3.8671
235000,QD,1990,06,23,3.5771
235000,QD,1990,06,30,3.8429
235000,QD,1990,07,07,4.0471
235000,QD,1990,07,14,3.5300
235000,QD,1990,07,21,3.3029
235000,QD,1990,07,28,3.4600
235000,QD,1990,08,04,4.2714
235000,QD,1990,08,11,3.6786
235000,QD,1990,08,18,4.4843
235000,QD,1990,08,25,3.7586
235000,QD,1990,09,01,4.1014
235000,QD,1990,09,08,4.3500
235000,QD,1990,09,15,4.0357
235000,QD,1990,09,22,4.1529
235000,QD,1990,09,29,4.0086
235000,QD,1990,10,06,5.5214
235000,QD,1990,10,13,5.0629
235000,QD,1990,10,20,4.9700
235000,QD,1990,10,27,5.0557
235000,QD,1990,11,03,4.7086
235000,QD,1990,11,10,4.3014
235000,QD,1990,11,17,7.4714
235000,QD,1990,11,24,6.0414
235000,QD,1990,12,01,4.9529
235000,QD,1990,12,08,6.2429
235000,QD,1990,12,15,5.1729
235000,QD,1990,12,22,4.7429
235000,QD,1990,12,29,7.3757
235000,QD,1991,01,05,8.0214
235000,QD,1991,01,12,5.8971
235000,QD,1991,01,19,4.9614
235000,QD,1991,01,26,4.1700
235000,QD,1991,02,02,4.1700
235000,QD,1991,02,09,3.9357
235000,QD,1991,02,16,3.9100
235000,QD,1991,02,23,4.5329
235000,QD,1991,03,02,4.3700
235000,QD,1991,03,09,4.5357
235000,QD,1991,03,16,4.8529
235000,QD,1991,03,23,5.5143
235000,QD,1991,03,30,3.9700
235000,QD,1991,04,06,3.6986
235000,QD,1991,04,13,3.2900
235000,QD,1991,04,20,3.2900
235000,QD,1991,04,27,3.8529
235000,QD,1991,05,04,3.7814
235000,QD,1991,05,11,3.9871
235000,QD,1991,05,18,3.7043
235000,QD,1991,05,25,3.9357
235000,QD,1991,06,01,3.9671
235000,QD,1991,06,08,4.0014
235000,QD,1991,06,15,4.4957
235000,QD,1991,06,22,4.6257
235000,QD,1991,06,29,5.6729
235000,QD,1991,07,06,4.0357
235000,QD,1991,07,13,4.2129
235000,QD,1991,07,20,4.1429
235000,QD,1991,07,27,4.3957
235000,QD,1991,08,03,6.6100
235000,QD,1991,08,10,5.0714
235000,QD,1991,08,17,4.7657
235000,QD,1991,08,24,4.8414
235000,QD,1991,08,31,4.4686
235000,QD,1991,09,07,4.6171
235000,QD,1991,09,14,4.9557
235000,QD,1991,09,21,4.8429
235000,QD,1991,09,28,5.1971
235000,QD,1991,10,05,5.6386
235000,QD,1991,10,12,5.8957
235000,QD,1991,10,19,5.6800
235000,QD,1991,10,26,5.6400
235000,QD,1991,11,02,5.5371
235000,QD,1991,11,09,6.8200
235000,QD,1991,11,16,5.9314
235000,QD,1991,11,23,5.3014
235000,QD,1991,11,30,5.3743
235000,QD,1991,12,07,5.4086
235000,QD,1991,12,14,4.9986
235000,QD,1991,12,21,9.6043
235000,QD,1991,12,28,9.3814
235000,QD,1992,01,04,12.3700
235000,QD,1992,01,11,8.7986
235000,QD,1992,01,18,8.7043
235000,QD,1992,01,25,5.9171
235000,QD,1992,02,01,5.7529
235000,QD,1992,02,08,6.8129
235000,QD,1992,02,15,7.1457
235000,QD,1992,02,22,6.1157
235000,QD,1992,02,29,5.5871
235000,QD,1992,03,07,5.7471
235000,QD,1992,03,14,6.4629
235000,QD,1992,03,21,9.7543
235000,QD,1992,03,28,7.1929
235000,QD,1992,04,04,5.4029
235000,QD,1992,04,11,4.8614
235000,QD,1992,04,18,5.1271
235000,QD,1992,04,25,5.0386
235000,QD,1992,05,02,4.5843
235000,QD,1992,05,09,4.3300
235000,QD,1992,05,16,3.9143
235000,QD,1992,05,23,3.6671
235000,QD,1992,05,30,3.4843
235000,QD,1992,06,06,3.8129
235000,QD,1992,06,13,3.3900
235000,QD,1992,06,20,4.3871
235000,QD,1992,06,27,4.0814
235000,QD,1992,07,04,5.0014
